episode	words
14	0.28
15	0.0
16	0.33
17	0.0
18	0.0
19	0.0
20	0.0
21	1.88
22	0.89
23	0.0
24	0.0
25	0.0
26	0.0
27	0.53
28	0.0
29	0.0
30	0.0
31	0.28
