episode	words
14	2.85
15	0.0
16	0.0
17	0.0
18	0.0
19	0.26
20	0.33
21	0.0
22	0.0
23	0.0
24	0.28
25	0.76
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	2.77
