episode	words
1	15.2
2	4.32
3	22.83
4	9.71
5	12.19
6	5.24
7	6.32
8	21.01
9	6.18
10	20.34
11	11.56
12	13.4
13	22.62
14	19.79
15	13.53
16	16.87
17	17.59
