episode	words
32	0.27
33	0.8
34	1.83
35	0.92
36	0.3
37	0.28
38	0.0
39	0.73
40	1.39
41	0.0
42	0.0
43	0.0
44	0.88
45	0.0
46	0.0
47	0.0
48	0.0
