word	count
scuzzlebutt	13
hell	8
damn	5
crap	4
bastard	4
fat	2
ass	2
goddammit	1
vagina	1
dick	1
drug	1
scuzzlebutts	1
ho	1
kickass	1
suckers	1
goddamnit	1
whatabutt	1
damnit	1
