word	count
penis	26
fuck	10
shit	10
wiener	10
fucking	9
fat	6
dick	4
bitch	4
bitches	3
shitty	3
damn	3
fatty	3
balls	2
goddamnit	2
penises	2
ass	2
jews	2
shittytitty	1
vagina	1
butt	1
wieners	1
homos	1
bullshit	1
crap	1
hell	1
micropenis	1
dicks	1
tits	1
sexuality	1
goddamn	1
fuckin	1
sex	1
