word	count
sexual	9
ass	6
hell	5
crap	4
jews	3
cheesing	3
jew	3
shit	2
damn	2
drugs	2
jewish	2
sex	2
asssucker	2
bitch	2
poop	1
porno	1
smartass	1
porn	1
icrap	1
sluts	1
masturbate	1
tits	1
asshole	1
bastards	1
dammit	1
titty	1
butt	1
boobs	1
damnit	1
fartypants	1
homo	1
gays	1
gay	1
bastard	1
crotch	1
boob	1
