episode	words
14	1.99
15	2.43
16	0.33
17	2.59
18	0.87
19	1.56
20	1.31
21	3.13
22	1.49
23	2.63
24	1.42
25	1.01
26	2.77
27	3.97
28	1.84
29	2.06
30	1.05
31	2.49
