episode	words
32	0.27
33	0.54
34	0.26
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.35
41	0.0
42	0.34
43	0.0
44	0.58
45	0.0
46	0.0
47	0.27
48	1.95
