episode	words
49	0.0
50	0.0
51	1.01
52	0.29
53	0.53
54	0.29
55	0.54
56	0.0
57	0.0
58	0.0
59	0.0
60	5.29
61	0.0
62	0.0
63	0.0
64	0.0
65	0.0
