episode	words
49	0.0
50	0.25
51	0.34
52	0.29
53	0.0
54	0.29
55	0.0
56	0.0
57	0.0
58	0.0
59	0.0
60	0.56
61	0.0
62	0.35
63	0.0
64	0.0
65	0.0
