episode	words
1	23.1
2	15.2
3	4.32
4	12.19
5	9.71
6	5.56
7	8.33
8	21.01
9	6.18
10	20.04
11	11.56
12	13.1
13	22.62
14	19.79
15	13.53
16	17.58
17	17.22
