episode	words
32	0.0
33	0.27
34	0.26
35	0.0
36	0.3
37	0.0
38	0.0
39	0.0
40	0.35
41	0.0
42	0.0
43	0.56
44	0.0
45	0.0
46	0.0
47	0.0
48	0.56
