episode	words
1	13.69
2	14.18
3	13.89
4	11.93
5	12.49
6	22.84
7	21.05
8	7.99
9	21.56
10	16.95
11	16.72
12	9.44
13	11.4
14	14.91
15	23.92
16	9.55
17	24.29
