episode	words
49	1.71
50	2.25
51	1.34
52	0.57
53	0.27
54	2.31
55	1.9
56	0.26
57	2.05
58	9.07
59	8.48
60	1.39
61	0.87
62	1.77
63	1.97
64	0.89
65	0.89
