episode	words
1	13.68
2	7.03
3	12.5
4	24.42
5	8.74
6	11.17
7	16.69
8	19.41
9	15.48
10	13.68
11	9.12
12	20.69
13	18.8
14	23.05
15	11.02
16	16.49
17	11.01
18	19.39
