episode	words
14	0.28
15	0.54
16	0.66
17	0.86
18	0.87
19	0.0
20	0.33
21	1.25
22	0.0
23	0.26
24	0.0
25	0.0
26	0.0
27	0.53
28	0.0
29	0.26
30	0.0
31	0.0
