episode	words
32	1.09
33	1.34
34	0.26
35	4.28
36	0.3
37	1.41
38	0.68
39	0.97
40	0.7
41	0.89
42	1.02
43	0.83
44	0.88
45	2.29
46	2.08
47	2.18
48	0.28
