episode	words
49	0.28
50	0.25
51	0.34
52	1.15
53	0.0
54	0.87
55	0.0
56	0.26
57	0.26
58	0.0
59	0.0
60	0.0
61	0.0
62	0.35
63	0.28
64	0.3
65	0.0
