episode	words
14	0.28
15	0.0
16	0.33
17	0.0
18	0.0
19	0.26
20	0.0
21	0.31
22	0.0
23	0.0
24	1.42
25	0.25
26	0.0
27	0.0
28	0.31
29	0.0
30	0.0
31	0.0
