episode	words
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.33
21	0.31
22	0.0
23	0.0
24	0.0
25	0.25
26	0.31
27	0.26
28	0.0
29	0.0
30	0.26
31	0.0
