season	words
1	1.38
2	0.42
3	0.91
4	1.32
5	1.89
6	3.35
7	5.29
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
