season	words
1	21.69
2	14.21
3	16.17
4	15.65
5	19.54
6	12.65
7	7.31
8	13.38
9	8.46
10	6.81
11	6.11
12	7.35
13	17.09
14	18.29
15	21.77
16	6.13
17	15.71
18	12.21
