season	words
1	0.3
2	0.09
3	0.21
4	0.22
5	0.06
6	0.0
7	0.1
8	0.16
9	0.05
10	0.05
11	0.05
12	0.03
13	0.05
14	0.07
15	0.05
16	0.17
17	0.0
18	0.0
