season	words
1	0
2	0.0
3	6.32
4	11.18
5	6.09
6	7.91
7	4.95
8	6.47
9	8.14
10	12.7
11	9.8
12	15.92
13	18.7
14	14.35
15	6.25
16	6.35
17	6.81
18	11.27
