season	words
1	35.06
2	30.33
3	21.6
4	20.73
5	18.78
6	22.73
7	14.27
8	23.48
9	18.26
10	15.8
11	25.92
12	18.87
13	18.36
14	23.71
15	19.99
16	26.75
17	12.31
18	23.79
