season	words
1	0.05
2	0.17
3	0.1
4	0.08
5	0.1
6	0.03
7	0.1
8	0.09
9	0.05
10	0.03
11	0.0
12	0.0
13	0.05
14	0.0
15	0.02
16	0.0
17	0.0
18	0.0
