season	words
1	0.16
2	0.0
3	2.23
4	0.1
5	0.0
6	0.23
7	0.23
8	1.07
9	1.02
10	0.13
11	0.85
12	0.17
13	0.46
14	0.62
15	0.14
16	0.5
17	0.0
18	0.0
